name,date,tret,toi,sig_thu
A,2008-11-30,0.0027976375505132,606510.0,
A,2008-12-07,-0.0985740855548665,676674.0,
A,2008-12-14,0.0388583218707014,535912.0,
A,2008-12-21,0.0139026812313804,467088.0,
A,2008-12-28,0.0728044400914138,454426.0,
A,2009-01-04,0.0243457090687766,366690.0,
A,2009-01-11,0.0320855614973258,314410.0,
A,2009-01-18,0.0058136337864203,336426.0,
A,2009-01-25,-0.0179762249927515,258568.0,
A,2009-02-08,0.0428107469737231,314732.0,
A,2009-02-15,0.0065118912797283,299802.0,
A,2009-02-22,-0.0475386779184249,323594.0,
A,2009-03-01,0.0017720023626699,343920.0,
A,2009-03-08,0.0120872641509435,328658.0,
A,2009-03-15,0.0081561316632681,331854.0,
A,2009-03-22,0.0210921698930943,328562.0,
A,2009-03-29,0.0107526881720434,321706.0,
A,2009-04-05,0.0036394176931688,326248.0,
A,2009-04-12,0.0108786610878661,286472.0,
A,2009-04-19,0.008549529413095,315354.0,
A,2009-04-26,-0.0307388606880987,347512.0,
A,2009-05-03,-0.0174570846668605,297778.0,
A,2009-05-10,0.0355344980752145,316468.0,
A,2009-05-17,0.0017157563625969,334644.0,
A,2009-05-24,0.0351127604910077,389086.0,
A,2009-05-31,0.0124103695532267,371116.0,
A,2009-06-07,0.029419776627622,346194.0,
A,2009-06-14,-0.0182587986239745,366056.0,
A,2009-06-21,-0.0172506738544473,344034.0,
A,2009-06-28,0.0019199122325832,343924.0,
A,2009-07-05,0.0010949904188339,345244.0,
A,2009-07-12,-0.0293901062036685,360580.0,
A,2009-07-19,-0.0077386070507308,359898.0,
A,2009-07-26,0.0196418255343733,390586.0,
A,2009-08-02,0.0169971671388102,331974.0,
A,2009-08-09,0.0214484679665736,225644.0,
A,2009-08-16,0.0321788928279247,269958.0,
A,2009-08-23,-0.0417437252311754,297078.0,
A,2009-08-30,0.0278467052660602,296614.0,
A,2009-09-06,-0.0370171673819741,301856.0,
A,2009-09-13,0.0061281337047349,293572.0,
A,2009-09-20,0.0340531561461796,334786.0,
A,2009-09-27,-0.0294511378848727,322832.0,
A,2009-10-04,-0.0212413793103445,288576.0,
A,2009-10-11,0.0171927846674182,281410.0,
A,2009-10-18,0.0252147409254639,282340.0,
A,2009-10-25,0.0145945945945942,283696.0,
A,2009-11-01,-0.0120652230962633,264374.0,
A,2009-11-08,0.0117038649972787,271132.0,
A,2009-11-15,0.0104923325262309,269882.0,
A,2009-11-22,0.0189030883919063,254000.0,
A,2009-11-29,0.0282205382806379,346084.0,
A,2009-12-06,0.0200762388818298,443628.0,
A,2009-12-13,-0.0012456402590932,413360.0,
A,2009-12-20,-0.0137191319531053,399122.0,
A,2009-12-27,0.0020232675771372,359470.0,
A,2010-01-03,0.016153457849571,339308.0,
A,2010-01-10,-0.0064580228514653,328526.0,
A,2010-01-17,-0.0180000000000001,327758.0,
A,2010-01-24,-0.0142566191446027,336292.0,
A,2010-01-31,-0.0010330578512397,332242.0,
A,2010-02-07,-0.0235263702171664,357624.0,
A,2010-02-14,0.0007942811755363,337108.0,
A,2010-02-28,0.0140211640211642,350414.0,
A,2010-03-07,-0.0028698147665012,364750.0,
A,2010-03-14,-0.0018315018315016,370348.0,
A,2010-03-21,0.0123197903014418,350704.0,
A,2010-03-28,-0.0044018643190054,346132.0,
A,2010-04-04,0.0080624187256179,332400.0,
A,2010-04-11,0.003611971104231,341548.0,
A,2010-04-18,0.0038560411311052,360810.0,
A,2010-04-25,0.0010243277848913,386038.0,
A,2010-05-02,-0.0075093867334165,365594.0,
A,2010-05-09,-0.0105926860025219,344840.0,
A,2010-05-16,0.0025490695896002,345304.0,
A,2010-05-23,-0.0170353419781335,337346.0,
A,2010-05-30,0.0031039834454216,337650.0,
A,2010-06-06,-0.0087674058793189,330744.0,
A,2010-06-13,-0.0119667013527575,305386.0,
A,2010-06-20,0.008425487098473,305440.0,
A,2010-06-27,0.0039164490861622,307616.0,
A,2010-07-04,-0.0046814044213263,307914.0,
A,2010-07-11,0.0070551345701594,303870.0,
A,2010-07-18,0.0072651790347688,305158.0,
A,2010-07-25,0.00222175207924,314942.0,
A,2010-08-01,0.0025220680958386,299022.0,
A,2010-08-08,0.0035220125786166,346630.0,
A,2010-08-15,0.0228127350213087,446084.0,
A,2010-08-22,-0.0117647058823531,454496.0,
A,2010-08-29,-0.0017361111111108,431262.0,
A,2010-09-05,-0.0009937888198756,399802.0,
A,2010-09-12,0.0014921661278288,400510.0,
A,2010-09-19,0.0017382666997765,390920.0,
A,2010-09-26,0.0190877540902334,405568.0,
A,2010-10-03,0.0012162490878131,371936.0,
A,2010-10-10,-0.0009718172983479,375388.0,
A,2010-10-17,0.0428015564202337,412264.0,
A,2010-10-24,0.0030317164179103,464702.0,
A,2010-10-31,-0.0161060355320917,447012.0,
A,2010-11-07,0.0585678334477237,490448.0,
A,2010-11-14,0.0021612275772642,484584.0,
A,2010-11-21,-0.0612464955790379,425760.0,
A,2010-11-28,-0.0052837123822651,447696.0,
A,2010-12-05,0.0163972286374134,401604.0,
A,2010-12-12,-0.0118154964780728,385680.0,
A,2010-12-19,0.0154058404230856,379186.0,
A,2010-12-26,0.0237771739130436,434770.0,
A,2011-01-02,0.002211900022119,458940.0,
A,2011-01-09,-0.0112570250181289,443830.0,
A,2011-01-16,0.0098324022346369,403322.0,
A,2011-01-23,0.0070812126576678,424648.0,
A,2011-01-30,-0.0213139969237526,396282.0,
A,2011-02-06,0.0107768298158958,392676.0,
A,2011-02-13,0.0355397601066189,384072.0,
A,2011-02-20,-0.0115830115830112,383812.0,
A,2011-02-27,-0.0451388888888889,352226.0,
A,2011-03-06,0.0338636363636364,339516.0,
A,2011-03-13,-0.0298966805891405,332902.0,
A,2011-03-20,0.0138227962837071,359768.0,
A,2011-03-27,0.0245864997764864,419516.0,
A,2011-04-03,0.012216404886562,473382.0,
A,2011-04-10,-0.0019396551724136,499550.0,
A,2011-04-17,-0.018138630965234,547760.0,
A,2011-04-24,0.0059379810864306,579596.0,
A,2011-05-01,-0.0216440752076952,570356.0,
A,2011-05-08,-0.0234636871508377,568642.0,
A,2011-05-15,0.0061784897025172,571002.0,
A,2011-05-22,0.001591994541733,596718.0,
A,2011-05-29,0.0118074477747507,575506.0,
A,2011-06-05,0.0096499102333931,596434.0,
A,2011-06-12,-0.0077795065570125,549004.0,
A,2011-06-19,-0.0114247311827956,542370.0,
A,2011-06-26,-0.0013596193065938,542514.0,
A,2011-07-03,-0.0011345586566823,563892.0,
A,2011-07-10,0.0111313039527489,555394.0,
A,2011-07-17,0.0042687036620985,491376.0,
A,2011-07-24,-0.0002145462347136,440064.0,
A,2011-07-31,-0.0017167381974246,419132.0,
A,2011-08-07,-0.0210662080825451,398506.0,
A,2011-08-14,0.0046113306982875,412362.0,
A,2011-08-21,0.0013114754098362,451140.0,
A,2011-08-28,0.008513425016372,466342.0,
A,2011-09-04,0.0253246753246754,614562.0,
A,2011-09-11,0.0027443529660124,736432.0,
A,2011-09-18,-0.0315789473684207,657574.0,
A,2011-09-25,-0.0486956521739129,651504.0,
A,2011-10-02,-0.0260511882998174,580754.0,
A,2011-10-16,0.0236977944626934,701618.0,
A,2011-10-23,-0.0261288104515239,644618.0,
A,2011-10-30,0.0242409978818549,655648.0,
A,2011-11-06,-0.0040331615505262,652970.0,
A,2011-11-13,-0.0310461192350954,613328.0,
A,2011-11-20,0.0034827025771999,588734.0,
A,2011-11-27,-0.0222119389171674,583284.0,
A,2011-12-04,0.0104117368670142,546686.0,
A,2011-12-11,-0.0039812646370021,545332.0,
A,2011-12-18,0.0122266635316248,519538.0,
A,2011-12-25,0.0032520325203253,507032.0,
A,2012-01-01,0.0046307015512851,479616.0,
A,2012-01-08,0.0013828070984096,418870.0,
A,2012-01-15,-0.0041426927502875,418426.0,
A,2012-01-22,-0.0032354980355907,386268.0,
A,2012-02-05,0.0194760027822862,421172.0,
A,2012-02-12,-0.0004548555833521,418334.0,
A,2012-02-19,0.0050056882821389,440640.0,
A,2012-02-26,0.0043015621462529,452540.0,
A,2012-03-04,0.004959422903517,406474.0,
A,2012-03-11,0.0069537909376404,434428.0,
A,2012-03-18,0.0053464023167744,523718.0,
A,2012-03-25,-0.0015824630179086,497362.0,
A,2012-04-01,-0.0008814455707358,471764.0,
A,2012-04-08,0.0410233789148655,476528.0,
A,2012-04-15,-0.0042372881355932,471848.0,
A,2012-04-22,-0.0136170212765953,473974.0,
A,2012-04-29,0.0038826574633306,491494.0,
A,2012-05-06,-0.0116029222174472,504028.0,
A,2012-05-13,-0.0213043478260871,556704.0,
A,2012-05-20,-0.0426477121279426,570486.0,
A,2012-05-27,-0.0030162412993038,547288.0,
A,2012-06-03,-0.0002327205026759,562154.0,
A,2012-06-10,0.013035381750466,524170.0,
A,2012-06-17,0.0018382352941177,535454.0,
A,2012-06-24,0.0208715596330273,469158.0,
A,2012-07-01,0.0051673781172774,432682.0,
A,2012-07-08,0.024139472507823,408664.0,
A,2012-07-15,0.018987341772152,597134.0,
A,2012-07-22,0.0286999357464123,666322.0,
A,2012-07-29,-0.0408078284405579,464782.0,
A,2012-08-05,0.0384197959626655,574528.0,
A,2012-08-12,-0.007107023411371,546276.0,
A,2012-08-19,-0.0042105263157892,547506.0,
A,2012-08-26,0.0340380549682872,526314.0,
A,2012-09-02,0.0047025148231447,494046.0,
A,2012-09-09,-0.0061164441502077,502568.0,
A,2012-09-16,0.0085244570732696,473698.0,
A,2012-09-23,-0.022137250955927,477810.0,
A,2012-09-30,0.0041160732661043,427022.0,
A,2012-10-14,-0.0217257634761219,492796.0,
A,2012-10-21,-0.000628535512256,435094.0,
A,2012-10-28,0.0184486373165622,484846.0,
